EPIC,kappa-m-c,tmass_id,sobject_id,gaiadr3_source_id,ra,dec,flag_sp,chi2_sp,model_name,teff,e_teff,logg,e_logg,fe_h,e_fe_h,flag_fe_h,vmic,e_vmic,vsini,e_vsini,li_fe,e_li_fe,flag_li_fe,c_fe,e_c_fe,flag_c_fe,n_fe,e_n_fe,flag_n_fe,o_fe,e_o_fe,flag_o_fe,na_fe,e_na_fe,flag_na_fe,mg_fe,e_mg_fe,flag_mg_fe,al_fe,e_al_fe,flag_al_fe,si_fe,e_si_fe,flag_si_fe,k_fe,e_k_fe,flag_k_fe,ca_fe,e_ca_fe,flag_ca_fe,sc_fe,e_sc_fe,flag_sc_fe,ti_fe,e_ti_fe,flag_ti_fe,v_fe,e_v_fe,flag_v_fe,cr_fe,e_cr_fe,flag_cr_fe,mn_fe,e_mn_fe,flag_mn_fe,co_fe,e_co_fe,flag_co_fe,ni_fe,e_ni_fe,flag_ni_fe,cu_fe,e_cu_fe,flag_cu_fe,zn_fe,e_zn_fe,flag_zn_fe,rb_fe,e_rb_fe,flag_rb_fe,sr_fe,e_sr_fe,flag_sr_fe,y_fe,e_y_fe,flag_y_fe,zr_fe,e_zr_fe,flag_zr_fe,mo_fe,e_mo_fe,flag_mo_fe,ru_fe,e_ru_fe,flag_ru_fe,ba_fe,e_ba_fe,flag_ba_fe,la_fe,e_la_fe,flag_la_fe,ce_fe,e_ce_fe,flag_ce_fe,nd_fe,e_nd_fe,flag_nd_fe,sm_fe,e_sm_fe,flag_sm_fe,eu_fe,e_eu_fe,flag_eu_fe,v_bary_eff,red_rv_com,red_e_rv_com,red_teff,red_logg,red_fe_h,red_alpha_fe,red_vmic,red_vbroad,red_flag,sb2_rv_16,sb2_rv_50,sb2_rv_84,ew_h_beta,ew_h_alpha,ew_k_is,sigma_k_is,rv_k_is,ew_dib5780,sigma_dib5780,rv_dib5780,ew_dib5797,sigma_dib5797,rv_dib5797,ew_dib6613,sigma_dib6613,rv_dib6613,mass
210755166,1.784,03391509+1911200,161006005901117,56990234585212928,54.81291580200195,19.188888549804688,0,1.227229,b'4500_2.50_-0.25',4617.2075,4.4231668,2.4741938,0.01758659,-0.07537468,0.0044192923,0,1.3691311,0.0079479525,3.949499,0.04033532,-0.8793879,0.025053758,0,0.055632457,0.017435817,0,0.13295037,0.013748656,0,0.24450245,0.033469256,0,0.17861487,0.017352443,0,0.071020916,0.008388501,0,0.1918028,0.012336613,0,0.0811627,0.0065739444,0,0.37540329,0.020402847,0,0.026216771,0.011455845,0,0.075010955,0.007877186,0,0.045039684,0.0054267105,0,0.24554905,0.007239423,0,-0.0355074,0.006464139,0,0.0007546544,0.012289538,0,0.15808246,0.0077516297,0,0.057945605,0.004762133,0,0.13751066,0.019113474,0,-0.18070245,0.044052638,0,,,2,0.28060684,0.051281106,0,0.017930634,0.024324236,0,0.18664116,0.022682734,0,,,2,0.14741471,0.0878675,0,0.14423013,0.024264982,0,0.1926018,0.021473793,0,-0.32697225,0.04070243,1,-0.011465564,0.010731022,0,-0.16817756,0.02469221,0,-0.10012451,0.06956075,0,19.983793258666992,2.8221263885498047,0.1050234586000442,4605.5498046875,2.416182518005371,-0.1654007285833358,0.0691315829753875,1.3233611583709717,6.205320835113525,0,,,,0.053235933,0.02528203,0.0999206,0.13041778,13.413935,0.2060434,0.97506833,28.171812,0.082536526,0.6173041,13.7629595,0.056448895,0.38275048,44.33872,1.2763637316680085
210756666,1.427,04252282+1912393,151008004001335,47969428873354112,66.34508514404297,19.21088981628418,0,0.87412477,b'4250_2.00_-0.25',4373.625,9.769045,1.9183336,0.039501835,-0.2528999,0.011968648,0,1.4837844,0.01674792,5.074884,0.0956235,-1.2202749,0.048430517,0,-0.0076411273,0.055334963,0,0.28780532,0.04882911,0,0.25238037,0.06687665,0,0.0631444,0.058512323,0,0.15460785,0.017401613,0,0.18109286,0.024842964,0,0.09830157,0.020252232,0,-0.11635026,0.034722704,0,-0.13339029,0.025817579,0,0.065267555,0.02618301,0,0.048966832,0.013155452,0,0.21733065,0.015579206,0,-0.039547898,0.016073473,0,0.1314769,0.021592746,0,0.19299172,0.01409335,0,0.12201163,0.011038047,0,0.4367817,0.08472483,0,0.07931329,0.11460408,0,,,2,-0.37214038,0.08688715,1,-0.063883625,0.049502566,0,0.27057144,0.04921777,0,-0.14259869,0.1118374,1,0.08166812,0.13483755,1,0.32129335,0.050884373,0,0.32291505,0.052810807,0,0.07170662,0.028965723,1,0.16676502,0.024391452,0,-0.01440151,0.039838385,0,0.076393485,0.09025859,0,23.36635398864746,-21.22566795349121,0.1283297389745712,4511.4326171875,2.1910171508789062,-0.2398573160171508,0.0846232920885086,1.4346165657043457,6.296394348144531,0,,,,0.04695565,0.052220937,0.18790844,0.16344118,39.730007,0.2259671,0.766725,60.356,0.121930204,0.3001228,47.09256,0.09840331,0.3561093,65.406815,0.941232261408314
210760681,1.685,04244396+1916226,151008004001324,47985096914059264,66.1832046508789,19.2729434967041,0,1.1018503,b'4750_3.00_0.00',4578.0415,6.589723,2.82923,0.019028414,0.012049024,0.009805104,0,1.319849,0.013898011,3.0396075,0.101851374,-1.3719397,0.03050785,0,0.16864932,0.01981705,0,0.4530119,0.02120602,0,0.38726637,0.038849186,0,0.13916565,0.03253447,0,0.008956432,0.0133836465,0,0.28013325,0.019673072,0,0.11501638,0.011121747,0,0.5124789,0.022344649,0,-0.27571058,0.017713517,0,-0.012211878,0.018732022,0,0.014239935,0.00797195,0,0.17237176,0.0110680405,0,0.033738274,0.011142057,0,-0.15598217,0.01620996,0,0.1979779,0.010239333,0,-0.013681836,0.008618157,0,0.40045708,0.04728841,0,0.0232223,0.07326131,0,,,2,0.28316587,0.080408156,0,0.2407634,0.03885238,0,-0.09693208,0.04526131,0,,,2,-1.627509,0.0928166,1,0.296261,0.06914082,0,0.2584761,0.0537875,0,-0.7279663,0.07443407,1,-0.02687081,0.039931465,0,-0.13764757,0.057650357,0,0.6428075,0.0772567,0,23.321420669555664,18.527074813842773,0.1264200359582901,4756.40185546875,2.9706056118011475,0.0259553790092468,0.0692955628037452,1.258657455444336,9.065200805664062,0,,-210.0,,-0.016473504,0.024471786,9.320565e-06,0.51515764,-9.413638,0.2683024,0.7515903,15.617954,0.11216651,0.2596619,-2.2940266,0.07955309,0.44218773,39.076473,1.1902275797328394
210761438,1.410,03290433+1917019,151111002601293,57636781782441728,52.26808166503906,19.28386116027832,0,1.1861025,b'4750_2.50_0.00',4742.1313,5.9747386,2.4195473,0.022775289,0.03805807,0.0058484264,0,1.569226,0.009269447,4.3091545,0.072089225,-1.1920986,0.022582823,0,-0.05507404,0.015275936,0,0.124363124,0.014656395,0,-0.028584648,0.036299787,0,0.21320982,0.021768851,0,0.022206165,0.0124676805,0,0.20770344,0.01772633,0,0.03860949,0.0075845807,0,-0.040982522,0.028617382,0,-0.10223305,0.017235262,0,-0.0027041119,0.012329902,0,-0.008586089,0.0063308165,0,0.18212117,0.008103876,0,0.004818256,0.008379873,0,-0.055414386,0.01691118,0,0.14353618,0.009405199,0,0.04265903,0.0073576854,0,0.14908168,0.025383083,0,-0.008504279,0.058125734,0,,,2,0.091953725,0.06921449,0,-0.10195304,0.032209508,0,0.14280704,0.028221412,0,,,2,0.028786967,0.13249785,1,-0.072330385,0.04567724,0,0.16946961,0.026919814,0,-0.4787473,0.03927641,1,-0.030623958,0.014165763,0,-0.023924269,0.02340967,0,-0.017515004,0.065478206,0,2.8725857734680176,23.1164493560791,0.1238102316856384,4741.9814453125,2.3909177780151367,-0.0214662849903106,0.067575603723526,1.2538385391235352,8.29286003112793,0,,-210.0,,0.03657969,0.036870565,0.014202202,0.108165175,-15.967224,0.18225841,0.8557096,6.2792797,0.04467537,0.41037646,-21.38953,0.041350648,0.5428098,24.722197,1.0500016724953365
210762426,1.790,03314834+1917573,151009004101345,57602422044141312,52.95145797729492,19.29924964904785,0,0.8384051,b'4750_2.00_-0.25',4751.0024,8.797397,2.355041,0.0335133,-0.2421139,0.008891793,0,1.5281974,0.017108306,6.044564,0.050406072,-0.93025184,0.031075073,0,-0.009949019,0.02515468,0,0.15171629,0.019529952,0,0.14297347,0.044036616,0,0.13300447,0.03604476,0,0.019196682,0.017577378,0,0.10820782,0.019015267,0,0.07749309,0.012789348,0,0.1371199,0.04460501,0,0.06717247,0.024019804,0,0.048700243,0.018515853,0,0.07257302,0.010015124,0,0.1806128,0.013246853,0,-0.007815108,0.014553694,0,-0.01114516,0.028990043,0,0.16324106,0.014058818,0,0.05505236,0.011426293,0,0.0028678328,0.037551496,0,0.04682658,0.091717385,0,,,2,,,2,-0.057932116,0.056943737,0,0.06471139,0.07106255,1,,,2,,,2,0.45081073,0.04737176,0,0.30112013,0.029329753,0,0.008528864,0.05674557,1,0.16288675,0.025317516,0,0.18659991,0.029255824,0,-0.14575553,0.08585388,0,18.570505142211918,31.78334045410156,0.1127128079533577,4675.85302734375,2.2274694442749023,-0.2455558180809021,0.0843523666262626,1.2440048456192017,7.046411037445068,0,,,,0.018662155,0.021112293,0.059680734,0.1664525,-22.410723,0.13684721,0.7625345,-7.739245,0.029046755,0.42233074,-26.466488,0.035393175,0.19495335,4.003728,1.3367230041795506
210765432,1.501,03312277+1920400,151111002601338,57592006746067456,52.84487533569336,19.344417572021484,0,0.8536868,b'4750_2.50_-0.25',4763.9023,7.4925485,2.7273214,0.02281338,-0.21934064,0.006693943,0,1.3190695,0.0127485655,5.410676,0.0749686,-0.8409731,0.025895614,0,0.061224364,0.017901171,0,0.20750183,0.02890654,0,0.2789288,0.040622972,0,0.09645833,0.028641278,0,0.0573456,0.01397623,0,0.1792686,0.019082492,0,0.04719715,0.010173219,0,0.03803184,0.033350002,0,0.0038892403,0.018738948,0,0.035900407,0.01589313,0,0.013974227,0.009266117,0,0.16991006,0.011130329,0,-0.00909018,0.0105124,0,0.032161593,0.022912707,0,0.09417006,0.01364538,0,0.03539408,0.009750986,0,0.06836503,0.028932339,0,0.0088492185,0.07068382,0,,,2,,,2,0.0033175051,0.042344876,0,0.21662283,0.048669603,0,,,2,,,2,0.20328827,0.038797125,0,0.13735598,0.030578319,0,-0.0020152966,0.05843714,1,0.0475166,0.024000276,0,0.08052698,0.029494738,0,0.27053967,0.095602594,0,3.1600937843322754,23.41612243652344,0.1168115884065628,4816.064453125,2.726736068725586,-0.1718751043081283,0.0577969029545784,1.2163312435150146,6.762082576751709,0,,,,0.040145468,-3.0188514e-06,0.017073829,0.13332166,-18.086975,0.11740249,0.6222061,4.863882,0.03819809,0.3144492,-14.52294,0.022766732,0.21112086,2.3116972,1.1254740292505565
210765432,1.501,03312277+1920400,180103001601338,57592006746067456,52.84487533569336,19.344417572021484,0,1.170802,b'4750_2.50_-0.25',4742.015,3.6894357,2.642195,0.0115954615,-0.2773411,0.0035682998,0,1.3260309,0.0069121057,0.26834965,0.07708203,-0.9793636,0.013212396,0,0.061426967,0.013250638,0,0.15782794,0.011511239,0,0.2591184,0.03163148,0,0.17201935,0.014520661,0,0.03798169,0.0073955785,0,0.19079608,0.010372548,0,0.08196661,0.0053406786,0,0.02181827,0.019635882,0,0.015411496,0.010113163,0,-0.007002007,0.008340934,0,0.012870993,0.004846707,0,0.17027332,0.005709614,0,-0.00018908549,0.005513189,0,-0.010739535,0.009308774,0,0.07141949,0.0069112373,0,0.036234412,0.0046632127,0,0.021424279,0.014862735,0,-0.041142367,0.036201775,0,,,2,,,2,-0.11303451,0.019382766,0,0.10961306,0.01642758,0,,,2,,,2,0.12713832,0.019586217,0,0.060553372,0.015764453,0,-0.12978815,0.021412928,0,-0.0101442635,0.012859918,0,-0.09449035,0.02118038,0,0.2137663,0.05164139,0,-22.294649124145508,23.427831649780277,0.1057954952120781,4800.12646484375,2.6745662689208984,-0.1987417340278625,0.0581320337951183,1.23533833026886,6.786802291870117,0,,,,0.04783878,0.0070146834,0.022701295,0.15083078,-17.560118,0.13075948,0.74059457,7.5794964,0.016117437,0.1447375,-11.682855,0.023240188,0.2008837,4.5987425,1.117726618527082
210765634,1.362,03553415+1920516,160113001601283,50850424217405184,58.892333984375,19.347665786743164,0,0.92473423,b'4750_2.50_-0.25',4855.489,8.159953,2.494414,0.033423565,-0.1902772,0.008630205,0,1.6161925,0.014552562,6.380693,0.06389981,-0.8096054,0.027116196,0,0.08592472,0.022459319,0,0.115154475,0.016513575,0,0.19320938,0.058221854,0,0.21062367,0.03297766,0,0.1313043,0.015757041,0,0.22382838,0.01990659,0,0.07868517,0.011211183,0,-0.03293352,0.035588518,0,0.09926878,0.021939343,0,0.08406147,0.017391302,0,0.13209955,0.009798936,0,0.24821018,0.011157809,0,0.06459277,0.012044008,0,-0.08153692,0.029352501,0,0.04628959,0.014561155,0,0.050081473,0.010492417,0,0.2729747,0.031745315,0,0.20162642,0.09045665,0,,,2,,,2,-0.27038985,0.051772326,0,0.13686927,0.061694127,1,,,2,,,2,-0.041937552,0.040238924,0,0.19690165,0.035885986,0,-0.17287455,0.06913723,1,0.053349286,0.029574936,0,0.19513133,0.03644143,0,0.46881893,0.09760474,0,-23.89409065246582,-30.80747413635254,0.1206224933266639,4685.42626953125,2.2513673305511475,-0.2900670170783996,0.1936296671628952,1.2606301307678225,6.69672441482544,0,,,,0.0344346,0.05981309,0.10286863,0.1493488,46.89911,0.19203185,1.0958844,70.95823,-0.03979468,0.17580324,50.02754,0.063516445,0.47719187,73.61403,1.0508411857540532
210767546,1.797,03264649+1922337,151111002601256,57744602642385792,51.69374847412109,19.37602806091309,0,0.8623671,b'5000_2.50_-0.50',4898.5474,5.9235425,2.312611,0.023443516,-0.36024705,0.0059051896,0,1.3813055,0.00991859,5.406619,0.059137348,-0.7623617,0.020970076,0,-0.1254457,0.012678243,0,0.16608554,0.013759236,0,-0.1399474,0.025584312,0,0.18712877,0.019980134,0,0.07500601,0.014539869,0,0.06033802,0.025617603,0,0.05175647,0.009076128,0,0.04941067,0.026503757,0,0.057394434,0.01287978,0,0.01744885,0.013894579,0,0.048138097,0.006800306,0,0.124865815,0.008764403,0,-0.024033561,0.008227262,0,-0.09361358,0.01636912,0,0.03937853,0.01287637,0,-0.00078837946,0.007380459,0,-0.09250943,0.020550879,0,0.0021712407,0.048819344,0,,,2,,,2,0.025855213,0.04086021,0,-0.39481118,0.06558334,1,,,2,,,2,0.33095986,0.027837232,0,0.23874618,0.023046149,0,-0.0958149,0.06446713,1,0.06553641,0.014876034,0,-0.01941111,0.023928538,0,,,2,2.6056299209594727,27.44438934326172,0.1150816977024078,4872.66064453125,2.4066600799560547,-0.2580196559429168,0.0611637905240058,1.1741710901260376,6.564507484436035,0,,,,0.019623496,0.0078061917,0.019385064,0.16660172,-17.363693,0.18573335,0.9680763,6.19128,0.019151064,0.17554298,-15.099585,0.027768914,0.28383297,-0.13826494,1.4049457848066083
210767546,1.797,03264649+1922337,180103001601256,57744602642385792,51.69374847412109,19.37602806091309,0,0.92224574,b'4750_2.00_-0.50',4867.6865,6.115228,2.1868007,0.028288621,-0.39932054,0.006688487,0,1.4216076,0.010690802,5.0313506,0.07509572,-0.75676465,0.02240317,0,-0.09624286,0.01902522,0,0.2387658,0.015265738,0,0.042070195,0.04010362,0,0.28018773,0.026436377,0,0.11465579,0.016783452,0,0.07749188,0.027699994,0,0.089723684,0.009259989,0,0.026711848,0.032315608,0,0.08163227,0.015282773,0,0.0011717323,0.014420633,0,0.016330281,0.0075310403,0,0.11524736,0.010264152,0,-0.015807819,0.008867628,0,-0.0605598,0.019271582,0,-0.0215896,0.015386847,0,9.091571e-06,0.006508903,0,-0.068756625,0.024016602,0,0.016896244,0.059111696,0,,,2,,,2,-0.107700504,0.026939949,0,-0.03439769,0.05821274,1,,,2,,,2,0.43173867,0.03194925,0,0.17630127,0.02097249,0,0.007745683,0.021969164,0,0.021111265,0.019091107,0,-0.136241,0.06333132,0,0.37157515,0.07964399,0,-22.67117118835449,30.20665168762207,0.122482806444168,4815.189453125,2.4424405097961426,-0.276552677154541,0.0557209625840187,1.215355634689331,6.733180999755859,0,,,,0.026761426,0.0057757976,0.019168256,0.16114631,-21.975393,0.1504856,0.7990651,-0.4816803,0.04603573,0.38957605,-19.237137,0.05133565,0.33990315,-3.7084756,1.3916899579758473
210768330,1.660,03385718+1923147,160111002101123,57184087932142080,54.7382926940918,19.38744354248047,0,0.93216056,b'4750_2.50_-0.25',4747.5396,9.750175,2.6951416,0.029458204,-0.13955869,0.009409125,0,1.3508044,0.0155901015,3.7468572,0.139557,-1.1085485,0.03575277,0,0.08180817,0.022555111,0,0.16173977,0.038513754,0,0.2617791,0.058174707,0,0.25642127,0.031193012,0,0.105633035,0.014143349,0,0.1058549,0.025800595,0,0.029837133,0.0119280955,0,0.22623518,0.046723165,0,0.026186228,0.02385178,0,0.07437196,0.01881218,0,0.070259124,0.011021546,0,0.21541804,0.013564801,0,-0.00092152786,0.013143817,0,0.013186842,0.019686135,0,0.13981415,0.015441834,0,0.026924249,0.0110200215,0,0.15348142,0.032693524,0,0.021026194,0.07447364,0,,,2,,,2,-0.11546042,0.048221324,0,0.1649336,0.032352846,0,,,2,,,2,0.103223085,0.048160534,0,0.1790744,0.03286547,0,-0.25246057,0.06278293,1,-0.026695065,0.02722758,0,0.07328045,0.031176528,0,0.80575216,0.11785841,0,-24.5166130065918,-10.329325675964355,0.1146211698651313,4703.185546875,2.5228400230407715,-0.211556851863861,0.1214642077684402,1.2764164209365845,5.852579593658447,0,,,,0.033602297,0.029086858,0.1315353,0.20675457,21.639578,0.1766407,1.0503436,37.95548,0.073534325,0.52354777,28.65768,0.07647324,0.41557488,52.20231,1.2382875268089715
210769616,1.779,04254573+1924253,191107003601252,48070102907387264,66.44049835205078,19.40697288513184,0,0.8983147,b'4750_2.50_0.00',4568.019,12.202563,2.6442504,0.035919473,-0.09761168,0.016570522,0,1.4971515,0.020887524,4.148773,0.1516045,-1.3257295,0.05090691,0,0.3750071,0.028586732,0,0.4157084,0.04523044,0,0.78804874,0.07341278,0,0.24149416,0.045943473,0,0.034371674,0.022964481,0,0.15615639,0.032783125,0,0.15451106,0.016959086,0,-0.40095666,0.050626896,0,-0.31985942,0.029436547,0,-0.10530896,0.024104184,0,-0.06341916,0.014387653,0,0.1519774,0.016116437,0,0.02210224,0.01792609,0,-0.20831099,0.05171194,0,0.16852623,0.030218633,0,0.066418126,0.01635119,0,0.5402387,0.048808306,0,-0.32448938,0.1609975,1,,,2,-0.5198471,0.13372985,1,-0.16420877,0.069995314,0,-0.20076236,0.07951164,1,,,2,-2.102013,0.13708566,1,-0.17484249,0.060902584,0,0.03619148,0.05944078,0,0.24623923,0.08566193,1,-0.14169222,0.059298117,1,0.2024048,0.058534473,1,0.18131652,0.090461984,0,11.346176147460938,-62.64585113525391,0.1388905644416809,4453.896484375,2.3176937103271484,-0.0344696342945098,0.0950414538383483,1.284528732299805,9.865100860595703,0,,,,-0.015351693,0.026063373,0.16938381,0.16950572,82.39124,0.2542167,1.1127588,112.4554,0.02321326,0.40526485,-35.850033,-0.13746318,0.41294527,108.8742,1.2525016794924764
210769691,1.679,03405559+1924294,160111002101078,57076679390011136,55.23162460327149,19.408166885375977,0,0.9229732,b'4500_2.00_-0.50',4464.11,7.4411964,1.9287927,0.034289077,-0.40230072,0.008785633,0,1.4863275,0.013578315,4.433666,0.08034633,-0.83973837,0.03869094,0,0.08462467,0.02517947,0,0.2486512,0.030692866,0,0.3994094,0.06340434,0,0.22773792,0.03206076,0,0.10078491,0.016370768,0,0.2608149,0.029180866,0,0.16170019,0.013770647,0,-0.1144252,0.03965134,0,0.11672822,0.017254185,0,-0.023321671,0.01518176,0,0.06836662,0.0108594885,0,0.18090442,0.013252852,0,-0.043646716,0.00957476,0,-0.07716162,0.026993793,0,0.13868059,0.013847553,0,0.081811175,0.008539628,0,0.014711797,0.03130723,0,-0.16279101,0.084256604,0,,,2,,,2,-0.18721437,0.043996457,0,0.18408197,0.033827037,0,,,2,0.15871532,0.19280523,1,0.12629728,0.04566785,0,0.17694509,0.028653363,0,-0.07201656,0.061550047,1,0.12160404,0.018614348,0,0.077369064,0.031044649,0,0.04848662,0.10517347,0,-24.36865997314453,64.65245056152344,0.1178045645356178,4545.80517578125,2.0319392681121826,-0.3257733583450317,0.1062547266483306,1.4011763334274292,6.816394329071045,0,,,,0.0636042,0.035233133,0.1654969,0.19521834,-53.833218,0.18727714,0.7434278,-25.680386,0.08198598,0.35953534,-46.882706,0.08263344,0.39024934,-23.259888,1.1419932679559448
210771590,2.113,03315520+1926158,151111002601341,57616990573193216,52.98004150390625,19.43766593933105,0,0.844472,b'4750_3.00_0.00',4739.842,10.636159,2.9734557,0.02829475,-0.07945262,0.010605111,0,1.4324336,0.020017637,6.9446774,0.09923091,-1.2311723,0.0594648,0,0.20467386,0.035585683,0,0.51901686,0.035596102,0,0.54128003,0.07365246,0,0.15780862,0.035353202,0,0.0213245,0.019568866,0,-0.030595765,0.032039516,0,0.12774573,0.014393912,0,0.3813231,0.03989391,0,-0.12764885,0.024065902,0,0.13721727,0.024729742,0,0.1399908,0.011389193,0,0.24875149,0.01540564,0,-0.053208344,0.01621479,0,-0.07076194,0.028759781,0,0.25384676,0.01938964,0,0.040853813,0.011189893,0,0.17042555,0.04503715,0,0.7663746,0.0875585,0,,,2,0.65220815,0.10212385,0,0.4601669,0.06883097,0,-0.066623956,0.057095315,1,,,2,-1.52901,0.24623981,1,0.47392696,0.05340267,0,0.81461453,0.064569905,0,0.3285606,0.02499308,1,0.41740865,0.024543324,0,0.35319322,0.07473545,0,1.0316241,0.13223231,0,3.23726749420166,9.450189590454102,0.118822306394577,4701.41552734375,2.4752848148345947,-0.143383115530014,0.064336821436882,1.2581640481948853,7.374334812164307,0,,,,0.008029435,0.034226928,0.0064820996,0.02387204,-131.95059,0.10465394,0.6160978,15.898242,0.018666118,0.07666773,-7.7183366,0.060630765,0.63381195,25.668682,1.5723738440165984
210771590,2.113,03315520+1926158,180103001601341,57616990573193216,52.98004150390625,19.43766593933105,0,1.3073583,b'4750_2.50_-0.25',4738.3496,3.5792181,2.6552808,0.010914006,-0.0997601,0.003458795,0,1.427965,0.0058542914,2.4442255,0.07037713,-1.1552953,0.013318919,0,-0.089076936,0.011307685,0,0.122042626,0.010022935,0,0.04131441,0.025851654,0,0.1979077,0.013206854,0,-0.053807653,0.0070158374,0,0.1280621,0.010117459,0,0.013383584,0.0048357775,0,0.5081441,0.01797854,0,-0.03675808,0.00946414,0,0.004265908,0.00736121,0,0.06946097,0.0042534247,0,0.20092136,0.0050606905,0,-0.010225815,0.0048592817,0,-0.03310948,0.008571284,0,0.11290953,0.0065550827,0,0.010984305,0.00437903,0,0.03364619,0.013834565,0,-0.10818199,0.032661043,0,,,2,,,2,0.14371891,0.01701116,0,0.25366473,0.0144760795,0,,,2,,,2,0.2460337,0.01867053,0,0.23472333,0.014244513,0,-0.15974835,0.027825681,0,0.13075115,0.007989122,0,0.022423565,0.013740799,0,-0.028494418,0.0480118,0,-22.241365432739254,9.30316925048828,0.1080987229943275,4732.8935546875,2.551823139190674,-0.1256128996610641,0.031365405768156,1.2452256679534912,7.162067413330078,0,,,,0.020573787,0.021574752,-0.011269531,0.09929856,-8.734362,0.13169436,0.78516454,18.646042,0.039739933,0.66697556,-7.727243,0.031011548,0.43101978,28.59893,1.5716312793910259
210772560,1.504,03304363+1927047,180103001601324,57643619370443008,52.68183517456055,19.45133399963379,0,0.95410967,b'4750_2.50_-0.25',4783.2417,6.377209,2.5421648,0.024649533,-0.049211,0.006057595,0,1.4858222,0.010519921,2.2944798,0.11606765,-1.1297551,0.023410752,0,-0.06329362,0.015652962,0,0.21959448,0.02686172,0,0.17771593,0.034346204,0,0.15314694,0.024770608,0,-0.06883672,0.0131841805,0,0.0870682,0.018098986,0,-0.0034852717,0.008515517,0,0.06906948,0.03278473,0,0.022065494,0.01703023,0,-0.053454027,0.013639455,0,-0.017814286,0.007553621,0,0.16130418,0.008966145,0,-0.010888818,0.0086408965,0,-0.019379348,0.016262613,0,0.047504272,0.01201939,0,-0.019953769,0.007746943,0,0.047107756,0.024892626,0,-0.089378946,0.06329419,0,,,2,,,2,0.11077461,0.03187714,0,0.20478246,0.027292179,0,,,2,,,2,0.4851238,0.03268894,0,0.20996034,0.027052535,0,-0.35873702,0.051249042,1,-0.030698776,0.022393588,0,-0.047469117,0.025556637,0,-0.08542684,0.08833398,0,-22.339475631713867,-1.0801315307617188,0.1064668148756027,4705.0986328125,2.4357314109802246,-0.0859654396772384,0.0270375721156597,1.258286952972412,6.3865251541137695,0,,,,0.01752966,0.03907885,0.04472673,0.13302353,15.052496,0.13759069,1.0421004,35.74905,0.036061313,0.7711167,1.6157981,-0.03434227,0.41825897,51.272537,1.134597552771741
210780208,1.356,03283007+1934086,151111002601285,57845345394803456,52.12537384033203,19.56908416748047,0,0.79775506,b'4750_2.50_-0.50',4802.4497,7.4825835,2.5118492,0.027685257,-0.4568557,0.007282372,0,1.326874,0.013837581,5.0161686,0.06705369,-0.32094035,0.024110375,0,0.12711021,0.029368754,0,0.16415867,0.030297924,0,0.37407252,0.07234348,0,0.09447344,0.029430522,0,0.1126557,0.014894656,0,0.19162813,0.028211316,0,0.04411681,0.011818743,0,-0.07029203,0.032055583,0,0.07462926,0.018013943,0,0.05130721,0.01634572,0,0.1269489,0.008163803,0,0.19926627,0.011834973,0,-0.044252083,0.012409811,0,-0.112335674,0.02268536,0,0.09072979,0.013756032,0,0.03523341,0.007865285,0,-0.06465976,0.027645364,0,-0.19386575,0.06768738,0,,,2,,,2,-0.30299315,0.058323335,0,-0.057953924,0.07777628,1,,,2,,,2,-0.078785315,0.03639578,0,0.17577568,0.030728854,0,-0.11860165,0.047596667,1,0.0836892,0.020490343,0,-0.0048896074,0.031053746,1,,,2,2.839522361755371,58.91591262817383,0.1291139423847198,4852.0947265625,2.598376750946045,-0.4073517322540283,0.0969645753502845,1.217063069343567,6.636354446411133,0,,,,0.02050788,0.0066934912,0.077103674,0.1566708,-49.243523,0.14230397,0.7285291,-21.834871,-0.046785697,0.46667188,-49.59375,0.03120243,0.29607323,-23.54815,1.029116267248144
210780208,1.356,03283007+1934086,180103001601285,57845345394803456,52.12537384033203,19.56908416748047,0,1.0226175,b'4750_2.50_-0.50',4694.634,5.216041,2.2582607,0.017543413,-0.55104357,0.004971483,0,1.2769815,0.008929682,3.4898536,0.10128373,-0.45162898,0.015723364,0,0.17194536,0.01690882,0,0.24527735,0.01564347,0,0.53397,0.03802911,0,0.1884027,0.018155493,0,0.18491268,0.0102206245,0,0.24098775,0.019415446,0,0.12928826,0.0068521793,0,-0.09797159,0.022300405,0,0.13215062,0.01160197,0,0.050946146,0.010448011,0,0.06285824,0.005254809,0,0.111175165,0.007755007,0,-0.06485754,0.007894606,0,-0.10760459,0.013803284,0,0.015001297,0.008675044,0,-0.007119244,0.0071852384,0,-0.11786382,0.017533716,0,-0.08885775,0.041004714,0,,,2,,,2,-0.16783553,0.019226534,0,-0.2700973,0.047386277,1,,,2,,,2,0.14538562,0.023249188,0,0.04353614,0.019242236,0,-0.13468954,0.030244222,1,-0.018816568,0.011992711,0,-0.11820651,0.019127915,0,,,2,-22.51262092590332,59.14673614501953,0.1090151369571685,4809.2822265625,2.5308358669281006,-0.4503105282783508,0.1068477630615234,1.2432783842086792,6.265204429626465,0,,,,0.05440767,0.009531274,0.07327232,0.15729694,-49.729736,0.13945647,0.77119625,-19.866657,0.034220316,0.22674811,-50.48829,0.046943128,0.39438435,-19.262363,0.9946557910431264
